Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Poland,POL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,4.839222706,Europe & Central Asia,High income
Poland,POL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,High income
Poland,POL,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,40.19034868,Europe & Central Asia,High income
Poland,POL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,59.80965132,Europe & Central Asia,High income
Poland,POL,Urban population growth (annual %),SP.URB.GROW,2021,-1.54136291,Europe & Central Asia,High income
Portugal,PRT,Population density (people per sq. km of land area),EN.POP.DNST,2021,113.1135105,Europe & Central Asia,High income
Portugal,PRT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,41.38295635,Europe & Central Asia,High income
Portugal,PRT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,High income
Portugal,PRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,38.90487507,Europe & Central Asia,High income
Portugal,PRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,61.09512493,Europe & Central Asia,High income
Portugal,PRT,Urban population growth (annual %),SP.URB.GROW,2021,0.611907812,Europe & Central Asia,High income
Puerto Rico (US),PRI,Population density (people per sq. km of land area),EN.POP.DNST,2021,367.8388952,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,74.95138275,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,5.94492874,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,94.05507126,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Urban population growth (annual %),SP.URB.GROW,2021,-0.530174186,Latin America & Caribbean,High income
Qatar,QAT,Population density (people per sq. km of land area),EN.POP.DNST,2021,218.0078329,Middle East & North Africa,High income
Qatar,QAT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Middle East & North Africa,High income
Qatar,QAT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Middle East & North Africa,High income
Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0.796591092,Middle East & North Africa,High income
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,99.20340891,Middle East & North Africa,High income
Qatar,QAT,Urban population growth (annual %),SP.URB.GROW,2021,-10.88547875,Middle East & North Africa,High income
Romania,ROU,Population density (people per sq. km of land area),EN.POP.DNST,2021,83.11047896,Europe & Central Asia,High income
Romania,ROU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,9.383131806,Europe & Central Asia,High income
Romania,ROU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,High income
Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,47.76784879,Europe & Central Asia,High income
Romania,ROU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,52.23215121,Europe & Central Asia,High income
Romania,ROU,Urban population growth (annual %),SP.URB.GROW,2021,-1.470532449,Europe & Central Asia,High income
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,2021,8.838487574,Europe & Central Asia,High income
Russian Federation,RUS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,23.4690756,Europe & Central Asia,High income
Russian Federation,RUS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,High income
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,25.24831598,Europe & Central Asia,High income
Russian Federation,RUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,74.75168402,Europe & Central Asia,High income
Russian Federation,RUS,Urban population growth (annual %),SP.URB.GROW,2021,-0.265484886,Europe & Central Asia,High income
Rwanda,RWA,Population density (people per sq. km of land area),EN.POP.DNST,2021,541.3563032,Sub-Saharan Africa,Low income
Rwanda,RWA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,8.759762071,Sub-Saharan Africa,Low income
Rwanda,RWA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Sub-Saharan Africa,Low income
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,73.89509072,Sub-Saharan Africa,Low income
Rwanda,RWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,26.10490928,Sub-Saharan Africa,Low income
Rwanda,RWA,Urban population growth (annual %),SP.URB.GROW,2021,8.523827711,Sub-Saharan Africa,Low income
Samoa,WSM,Population density (people per sq. km of land area),EN.POP.DNST,2021,76.89892086,East Asia & Pacific,Upper middle income
Samoa,WSM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,East Asia & Pacific,Upper middle income
Samoa,WSM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,East Asia & Pacific,Upper middle income
Samoa,WSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,82.43275735,East Asia & Pacific,Upper middle income
Samoa,WSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,17.56724265,East Asia & Pacific,Upper middle income
Samoa,WSM,Urban population growth (annual %),SP.URB.GROW,2021,-1.857230157,East Asia & Pacific,Upper middle income
San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,2021,570.8666667,Europe & Central Asia,High income
San Marino,SMR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Europe & Central Asia,High income
San Marino,SMR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,High income
San Marino,SMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,2.896433155,Europe & Central Asia,High income
San Marino,SMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,97.10356685,Europe & Central Asia,High income
San Marino,SMR,Urban population growth (annual %),SP.URB.GROW,2021,-1.498043591,Europe & Central Asia,High income
Sao Tome and Principe,STP,Population density (people per sq. km of land area),EN.POP.DNST,2021,231.209375,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,STP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,STP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,31.82610321,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,STP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,68.17389679,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,STP,Urban population growth (annual %),SP.URB.GROW,2021,2.250905337,Sub-Saharan Africa,Lower middle income
Saudi Arabia,SAU,Population density (people per sq. km of land area),EN.POP.DNST,2021,14.32038247,Middle East & North Africa,High income
Saudi Arabia,SAU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,55.09193087,Middle East & North Africa,High income
Saudi Arabia,SAU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Middle East & North Africa,High income
Saudi Arabia,SAU,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,16.028365,Middle East & North Africa,High income
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,83.971635,Middle East & North Africa,High income
Saudi Arabia,SAU,Urban population growth (annual %),SP.URB.GROW,2021,-2.267635513,Middle East & North Africa,High income
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,2021,89.44510985,Sub-Saharan Africa,Lower middle income
Senegal,SEN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,18.75515327,Sub-Saharan Africa,Lower middle income
Senegal,SEN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Sub-Saharan Africa,Lower middle income
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,47.77397078,Sub-Saharan Africa,Lower middle income
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,52.22602922,Sub-Saharan Africa,Lower middle income
Senegal,SEN,Urban population growth (annual %),SP.URB.GROW,2021,4.803707673,Sub-Saharan Africa,Lower middle income
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,2021,81.27394458,Europe & Central Asia,Upper middle income
Serbia,SRB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,20.51096187,Europe & Central Asia,Upper middle income
Serbia,SRB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,Upper middle income
Serbia,SRB,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,38.63610077,Europe & Central Asia,Upper middle income
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,61.36389923,Europe & Central Asia,Upper middle income
Serbia,SRB,Urban population growth (annual %),SP.URB.GROW,2021,-0.714143222,Europe & Central Asia,Upper middle income
Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,2021,215.7782609,Sub-Saharan Africa,High income
Seychelles,SYC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Sub-Saharan Africa,High income
Seychelles,SYC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Sub-Saharan Africa,High income
Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,55.39732039,Sub-Saharan Africa,High income
Seychelles,SYC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,44.60267961,Sub-Saharan Africa,High income
Seychelles,SYC,Urban population growth (annual %),SP.URB.GROW,2021,1.50200812,Sub-Saharan Africa,High income
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,2021,112.1446661,Sub-Saharan Africa,Low income
Sierra Leone,SLE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,15.27468552,Sub-Saharan Africa,Low income
Sierra Leone,SLE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Sub-Saharan Africa,Low income
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,56.2654614,Sub-Saharan Africa,Low income
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,43.7345386,Sub-Saharan Africa,Low income
Sierra Leone,SLE,Urban population growth (annual %),SP.URB.GROW,2021,3.474390572,Sub-Saharan Africa,Low income
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,2021,7595.495822,East Asia & Pacific,High income
Singapore,SGP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,100,East Asia & Pacific,High income
Singapore,SGP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,East Asia & Pacific,High income
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0,East Asia & Pacific,High income
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,100,East Asia & Pacific,High income
Singapore,SGP,Urban population growth (annual %),SP.URB.GROW,2021,-4.1703363,East Asia & Pacific,High income
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,2021,1222.676471,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SXM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SXM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SXM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,100,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SXM,Urban population growth (annual %),SP.URB.GROW,2021,1.363563916,Latin America & Caribbean,High income
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,2021,113.2954867,Europe & Central Asia,High income
Slovak Republic,SVK,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Europe & Central Asia,High income
Slovak Republic,SVK,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,High income
Slovak Republic,SVK,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,46.80985201,Europe & Central Asia,High income
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,53.19014799,Europe & Central Asia,High income
Slovak Republic,SVK,Urban population growth (annual %),SP.URB.GROW,2021,-0.321426793,Europe & Central Asia,High income
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,2021,104.6899644,Europe & Central Asia,High income
Slovenia,SVN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Europe & Central Asia,High income
Slovenia,SVN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,High income
Slovenia,SVN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,44.69537106,Europe & Central Asia,High income
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,55.30462894,Europe & Central Asia,High income
Slovenia,SVN,Urban population growth (annual %),SP.URB.GROW,2021,0.124706221,Europe & Central Asia,High income
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,2021,27.24512326,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,71.31106032,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,28.68893968,East Asia & Pacific,Lower middle income
Solomon Islands,SLB,Urban population growth (annual %),SP.URB.GROW,2021,4.71498992,East Asia & Pacific,Lower middle income
"Somalia, Fed. Rep.",SOM,Population density (people per sq. km of land area),EN.POP.DNST,2021,27.53121274,Sub-Saharan Africa,Low income
"Somalia, Fed. Rep.",SOM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,13.82583759,Sub-Saharan Africa,Low income
"Somalia, Fed. Rep.",SOM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Sub-Saharan Africa,Low income
"Somalia, Fed. Rep.",SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,47.09393503,Sub-Saharan Africa,Low income
"Somalia, Fed. Rep.",SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,52.90606497,Sub-Saharan Africa,Low income
"Somalia, Fed. Rep.",SOM,Urban population growth (annual %),SP.URB.GROW,2021,4.835527202,Sub-Saharan Africa,Low income
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST,2021,50.6991262,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,35.2906429,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,36.54960741,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,63.45039259,Sub-Saharan Africa,Upper middle income
South Africa,ZAF,Urban population growth (annual %),SP.URB.GROW,2021,1.561179016,Sub-Saharan Africa,Upper middle income
South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST,2021,17.19459434,Sub-Saharan Africa,Low income
South Sudan,SSD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Sub-Saharan Africa,Low income
South Sudan,SSD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Sub-Saharan Africa,Low income
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,79.51888847,Sub-Saharan Africa,Low income
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,20.48111153,Sub-Saharan Africa,Low income
South Sudan,SSD,Urban population growth (annual %),SP.URB.GROW,2021,2.976180357,Sub-Saharan Africa,Low income
Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,2021,94.93829272,Europe & Central Asia,High income
Spain,ESP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,25.91141004,Europe & Central Asia,High income
Spain,ESP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,High income
Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,20.2153757,Europe & Central Asia,High income
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,79.7846243,Europe & Central Asia,High income
Spain,ESP,Urban population growth (annual %),SP.URB.GROW,2021,0.289728914,Europe & Central Asia,High income
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,2021,358.1635952,South Asia,Upper middle income
Sri Lanka,LKA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,South Asia,Upper middle income
Sri Lanka,LKA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,South Asia,Upper middle income
Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,80.17337248,South Asia,Upper middle income
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,19.82662752,South Asia,Upper middle income
Sri Lanka,LKA,Urban population growth (annual %),SP.URB.GROW,2021,1.908304728,South Asia,Upper middle income
St. Kitts and Nevis,KNA,Population density (people per sq. km of land area),EN.POP.DNST,2021,179.8576923,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,68.46064749,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,31.53935251,Latin America & Caribbean,High income
St. Kitts and Nevis,KNA,Urban population growth (annual %),SP.URB.GROW,2021,-0.013559322,Latin America & Caribbean,High income
St. Lucia,LCA,Population density (people per sq. km of land area),EN.POP.DNST,2021,292.6590164,Latin America & Caribbean,Upper middle income
St. Lucia,LCA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Latin America & Caribbean,Upper middle income
St. Lucia,LCA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Latin America & Caribbean,Upper middle income
St. Lucia,LCA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,72.55565411,Latin America & Caribbean,Upper middle income
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,27.44434589,Latin America & Caribbean,Upper middle income
St. Lucia,LCA,Urban population growth (annual %),SP.URB.GROW,2021,6.514558239,Latin America & Caribbean,Upper middle income
St. Martin (French part),MAF,Population density (people per sq. km of land area),EN.POP.DNST,2021,599.22,Latin America & Caribbean,High income
St. Martin (French part),MAF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Latin America & Caribbean,High income
St. Martin (French part),MAF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Latin America & Caribbean,High income
St. Martin (French part),MAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0,Latin America & Caribbean,High income
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,100,Latin America & Caribbean,High income
St. Martin (French part),MAF,Urban population growth (annual %),SP.URB.GROW,2021,-5.912940535,Latin America & Caribbean,High income
St. Vincent and the Grenadines,VCT,Population density (people per sq. km of land area),EN.POP.DNST,2021,263.6948718,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,VCT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,VCT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,52.54458993,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,47.45541007,Latin America & Caribbean,Upper middle income
St. Vincent and the Grenadines,VCT,Urban population growth (annual %),SP.URB.GROW,2021,-0.388556492,Latin America & Caribbean,Upper middle income
Sudan,SDN,Population density (people per sq. km of land area),EN.POP.DNST,2021,25.73175803,Sub-Saharan Africa,Low income
Sudan,SDN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,12.45976131,Sub-Saharan Africa,Low income
Sudan,SDN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Sub-Saharan Africa,Low income
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,65.35784366,Sub-Saharan Africa,Low income
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,34.64215634,Sub-Saharan Africa,Low income
Sudan,SDN,Urban population growth (annual %),SP.URB.GROW,2021,2.933170384,Sub-Saharan Africa,Low income
Suriname,SUR,Population density (people per sq. km of land area),EN.POP.DNST,2021,3.849636787,Latin America & Caribbean,Upper middle income
Suriname,SUR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Latin America & Caribbean,Upper middle income
Suriname,SUR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Latin America & Caribbean,Upper middle income
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,34.01460266,Latin America & Caribbean,Upper middle income
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,65.98539734,Latin America & Caribbean,Upper middle income
Suriname,SUR,Urban population growth (annual %),SP.URB.GROW,2021,0.872279367,Latin America & Caribbean,Upper middle income
Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,2021,25.57407926,Europe & Central Asia,High income
Sweden,SWE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,15.90438805,Europe & Central Asia,High income
Sweden,SWE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,High income
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,11.8258348,Europe & Central Asia,High income
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,88.1741652,Europe & Central Asia,High income
Sweden,SWE,Urban population growth (annual %),SP.URB.GROW,2021,0.863775743,Europe & Central Asia,High income
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,2021,220.314541,Europe & Central Asia,High income
Switzerland,CHE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,16.17053893,Europe & Central Asia,High income
Switzerland,CHE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,High income
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,15.79935224,Europe & Central Asia,High income
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,84.20064776,Europe & Central Asia,High income
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,2021,2.998016544,Europe & Central Asia,High income
Syrian Arab Republic,SYR,Population density (people per sq. km of land area),EN.POP.DNST,2021,117.7848881,Middle East & North Africa,Low income
Syrian Arab Republic,SYR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,26.84362762,Middle East & North Africa,Low income
Syrian Arab Republic,SYR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Middle East & North Africa,Low income
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,26.98749924,Middle East & North Africa,Low income
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,73.01250076,Middle East & North Africa,Low income
Syrian Arab Republic,SYR,Urban population growth (annual %),SP.URB.GROW,2021,2.169050245,Middle East & North Africa,Low income
Tajikistan,TJK,Population density (people per sq. km of land area),EN.POP.DNST,2021,71.81286836,Europe & Central Asia,Lower middle income
Tajikistan,TJK,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,Europe & Central Asia,Lower middle income
Tajikistan,TJK,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Europe & Central Asia,Lower middle income
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,73.80084748,Europe & Central Asia,Lower middle income
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,26.19915252,Europe & Central Asia,Lower middle income
Tajikistan,TJK,Urban population growth (annual %),SP.URB.GROW,2021,2.232612366,Europe & Central Asia,Lower middle income
Tanzania,TZA,Population density (people per sq. km of land area),EN.POP.DNST,2021,70.93069767,Sub-Saharan Africa,Lower middle income
Tanzania,TZA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,13.09700627,Sub-Saharan Africa,Lower middle income
Tanzania,TZA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,Sub-Saharan Africa,Lower middle income
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,65.64998882,Sub-Saharan Africa,Lower middle income
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,34.35001118,Sub-Saharan Africa,Lower middle income
Tanzania,TZA,Urban population growth (annual %),SP.URB.GROW,2021,4.453518686,Sub-Saharan Africa,Lower middle income
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,2021,140.3968212,East Asia & Pacific,Upper middle income
Thailand,THA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,20.42022001,East Asia & Pacific,Upper middle income
Thailand,THA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,East Asia & Pacific,Upper middle income
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,41.49122238,East Asia & Pacific,Upper middle income
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,58.50877762,East Asia & Pacific,Upper middle income
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2021,2.319343614,East Asia & Pacific,Upper middle income
Timor-Leste,TLS,Population density (people per sq. km of land area),EN.POP.DNST,2021,90.79616678,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,East Asia & Pacific,Lower middle income
