Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Other small states,OSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,45.78002821,,
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,54.21997179,,
Other small states,OSS,Urban population growth (annual %),SP.URB.GROW,2021,1.293689941,,
Pacific island small states,PSS,Population density (people per sq. km of land area),EN.POP.DNST,2021,40.92740452,,
Pacific island small states,PSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,,
Pacific island small states,PSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
Pacific island small states,PSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,60.3416681,,
Pacific island small states,PSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,39.6583319,,
Pacific island small states,PSS,Urban population growth (annual %),SP.URB.GROW,2021,1.672530807,,
Post-demographic dividend,PST,Population density (people per sq. km of land area),EN.POP.DNST,2021,35.83359008,,
Post-demographic dividend,PST,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,37.43225618,,
Post-demographic dividend,PST,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
Post-demographic dividend,PST,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,19.18296016,,
Post-demographic dividend,PST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,80.81703984,,
Post-demographic dividend,PST,Urban population growth (annual %),SP.URB.GROW,2021,0.058443332,,
Pre-demographic dividend,PRE,Population density (people per sq. km of land area),EN.POP.DNST,2021,50.3932144,,
Pre-demographic dividend,PRE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,16.07810341,,
Pre-demographic dividend,PRE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
Pre-demographic dividend,PRE,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,56.03330276,,
Pre-demographic dividend,PRE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,43.96669724,,
Pre-demographic dividend,PRE,Urban population growth (annual %),SP.URB.GROW,2021,3.670979001,,
Small states,SST,Population density (people per sq. km of land area),EN.POP.DNST,2021,26.12970476,,
Small states,SST,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,,,
Small states,SST,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
Small states,SST,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,48.65992722,,
Small states,SST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,51.34007278,,
Small states,SST,Urban population growth (annual %),SP.URB.GROW,2021,1.146892091,,
South Asia,SAS,Population density (people per sq. km of land area),EN.POP.DNST,2021,488.4315721,,
South Asia,SAS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,15.74048032,,
South Asia,SAS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
South Asia,SAS,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,65.49130313,,
South Asia,SAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,34.50869687,,
South Asia,SAS,Urban population growth (annual %),SP.URB.GROW,2021,1.740680091,,
South Asia (IDA & IBRD),TSA,Population density (people per sq. km of land area),EN.POP.DNST,2021,488.4315721,,
South Asia (IDA & IBRD),TSA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,15.74048032,,
South Asia (IDA & IBRD),TSA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
South Asia (IDA & IBRD),TSA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,65.49130313,,
South Asia (IDA & IBRD),TSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,34.50869687,,
South Asia (IDA & IBRD),TSA,Urban population growth (annual %),SP.URB.GROW,2021,1.740680091,,
Sub-Saharan Africa,SSF,Population density (people per sq. km of land area),EN.POP.DNST,2021,50.12283845,,
Sub-Saharan Africa,SSF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,15.60637358,,
Sub-Saharan Africa,SSF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
Sub-Saharan Africa,SSF,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,57.35103654,,
Sub-Saharan Africa,SSF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,42.64896346,,
Sub-Saharan Africa,SSF,Urban population growth (annual %),SP.URB.GROW,2021,3.666797261,,
Sub-Saharan Africa (excluding high income),SSA,Population density (people per sq. km of land area),EN.POP.DNST,2021,50.1196504,,
Sub-Saharan Africa (excluding high income),SSA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,15.60637358,,
Sub-Saharan Africa (excluding high income),SSA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
Sub-Saharan Africa (excluding high income),SSA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,57.35119841,,
Sub-Saharan Africa (excluding high income),SSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,42.64880159,,
Sub-Saharan Africa (excluding high income),SSA,Urban population growth (annual %),SP.URB.GROW,2021,3.666986888,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population density (people per sq. km of land area),EN.POP.DNST,2021,50.12283845,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,15.60637358,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,57.35103654,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,42.64896346,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population growth (annual %),SP.URB.GROW,2021,3.666797261,,
Upper middle income,UMC,Population density (people per sq. km of land area),EN.POP.DNST,2021,68.47062207,,
Upper middle income,UMC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,28.17568296,,
Upper middle income,UMC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
Upper middle income,UMC,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,33.33995896,,
Upper middle income,UMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,66.66004104,,
Upper middle income,UMC,Urban population growth (annual %),SP.URB.GROW,2021,1.620944008,,
World,WLD,Population density (people per sq. km of land area),EN.POP.DNST,2021,61.01385224,,
World,WLD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2021,24.38430796,,
World,WLD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2021,,,
World,WLD,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,43.1907773,,
World,WLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,56.8092227,,
World,WLD,Urban population growth (annual %),SP.URB.GROW,2021,1.477769913,,
Africa Eastern and Southern,AFE,Population density (people per sq. km of land area),EN.POP.DNST,2022,49.25804317,,
Africa Eastern and Southern,AFE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,14.64972274,,
Africa Eastern and Southern,AFE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,56.72095199,,
Africa Eastern and Southern,AFE,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,62.63942189,,
Africa Eastern and Southern,AFE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,37.36057811,,
Africa Eastern and Southern,AFE,Urban population growth (annual %),SP.URB.GROW,2022,3.81005887,,
Africa Western and Central,AFW,Population density (people per sq. km of land area),EN.POP.DNST,2022,54.87270773,,
Africa Western and Central,AFW,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,17.432083,,
Africa Western and Central,AFW,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,50.4973824,,
Africa Western and Central,AFW,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,48.29989715,,
Africa Western and Central,AFW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,51.70010285,,
Africa Western and Central,AFW,Urban population growth (annual %),SP.URB.GROW,2022,3.509085874,,
Arab World,ARB,Population density (people per sq. km of land area),EN.POP.DNST,2022,35.97953568,,
Arab World,ARB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,22.82479276,,
Arab World,ARB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,22.1959792,,
Arab World,ARB,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,40.66606749,,
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,59.33393251,,
Arab World,ARB,Urban population growth (annual %),SP.URB.GROW,2022,2.671334354,,
Caribbean small states,CSS,Population density (people per sq. km of land area),EN.POP.DNST,2022,10.89418157,,
Caribbean small states,CSS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,,,
Caribbean small states,CSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,10.97052458,,
Caribbean small states,CSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,49.86855513,,
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,50.13144487,,
Caribbean small states,CSS,Urban population growth (annual %),SP.URB.GROW,2022,0.4200303,,
Central Europe and the Baltics,CEB,Population density (people per sq. km of land area),EN.POP.DNST,2022,90.57080105,,
Central Europe and the Baltics,CEB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,,,
Central Europe and the Baltics,CEB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,2.243268855,,
Central Europe and the Baltics,CEB,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,38.40647597,,
Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,61.59352403,,
Central Europe and the Baltics,CEB,Urban population growth (annual %),SP.URB.GROW,2022,-0.061542318,,
Early-demographic dividend,EAR,Population density (people per sq. km of land area),EN.POP.DNST,2022,104.1334261,,
Early-demographic dividend,EAR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,19.17840154,,
Early-demographic dividend,EAR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,,,
Early-demographic dividend,EAR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,53.30307566,,
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,46.69692434,,
Early-demographic dividend,EAR,Urban population growth (annual %),SP.URB.GROW,2022,1.810179706,,
East Asia & Pacific,EAS,Population density (people per sq. km of land area),EN.POP.DNST,2022,97.32964927,,
East Asia & Pacific,EAS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,,,
East Asia & Pacific,EAS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,23.32624543,,
East Asia & Pacific,EAS,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,36.31717556,,
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,63.68282444,,
East Asia & Pacific,EAS,Urban population growth (annual %),SP.URB.GROW,2022,0.894649588,,
East Asia & Pacific (excluding high income),EAP,Population density (people per sq. km of land area),EN.POP.DNST,2022,133.3382379,,
East Asia & Pacific (excluding high income),EAP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,,,
East Asia & Pacific (excluding high income),EAP,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,26.59496732,,
East Asia & Pacific (excluding high income),EAP,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,39.14060314,,
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,60.85939686,,
East Asia & Pacific (excluding high income),EAP,Urban population growth (annual %),SP.URB.GROW,2022,1.071136756,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population density (people per sq. km of land area),EN.POP.DNST,2022,132.689166,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,26.6432665,,
East Asia & Pacific (IDA & IBRD countries),TEA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,39.16981722,,
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,60.83018278,,
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population growth (annual %),SP.URB.GROW,2022,1.0740812,,
Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,2022,125.0495186,,
Euro area,EMU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,19.74271494,,
Euro area,EMU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,0.138757932,,
Euro area,EMU,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,22.91252063,,
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,77.08747937,,
Euro area,EMU,Urban population growth (annual %),SP.URB.GROW,2022,0.426778212,,
Europe & Central Asia,ECS,Population density (people per sq. km of land area),EN.POP.DNST,2022,33.69335661,,
Europe & Central Asia,ECS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,21.053318,,
Europe & Central Asia,ECS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,2.799345682,,
Europe & Central Asia,ECS,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,26.270403,,
Europe & Central Asia,ECS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,73.729597,,
Europe & Central Asia,ECS,Urban population growth (annual %),SP.URB.GROW,2022,0.133571227,,
Europe & Central Asia (excluding high income),ECA,Population density (people per sq. km of land area),EN.POP.DNST,2022,42.40636574,,
Europe & Central Asia (excluding high income),ECA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,24.14443736,,
Europe & Central Asia (excluding high income),ECA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,10.3263022,,
Europe & Central Asia (excluding high income),ECA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,31.83710607,,
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,68.16289393,,
Europe & Central Asia (excluding high income),ECA,Urban population growth (annual %),SP.URB.GROW,2022,-0.520492653,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population density (people per sq. km of land area),EN.POP.DNST,2022,20.05402049,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,21.54687973,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,6.22171556,,
Europe & Central Asia (IDA & IBRD countries),TEC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,31.08872167,,
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,68.91127833,,
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population growth (annual %),SP.URB.GROW,2022,-0.405199578,,
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,2022,112.1348486,,
European Union,EUU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,17.74212353,,
European Union,EUU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,0.494953994,,
European Union,EUU,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,25.2340318,,
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,74.7659682,,
European Union,EUU,Urban population growth (annual %),SP.URB.GROW,2022,0.37765285,,
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,2022,46.00338016,,
Heavily indebted poor countries (HIPC),HPC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,14.3022234,,
Heavily indebted poor countries (HIPC),HPC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,59.9225489,,
Heavily indebted poor countries (HIPC),HPC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,63.05936902,,
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,36.94063098,,
Heavily indebted poor countries (HIPC),HPC,Urban population growth (annual %),SP.URB.GROW,2022,3.890565324,,
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,2022,27.00309407,,
High income,HIC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,,,
High income,HIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,1.090849844,,
High income,HIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,20.09527414,,
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,79.90472586,,
High income,HIC,Urban population growth (annual %),SP.URB.GROW,2022,0.565942798,,
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,2022,69.62394558,,
IBRD only,IBD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,24.57421445,,
IBRD only,IBD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,22.52048581,,
IBRD only,IBD,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,42.2447662,,
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,57.7552338,,
IBRD only,IBD,Urban population growth (annual %),SP.URB.GROW,2022,1.051798539,,
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,2022,70.69519702,,
IDA & IBRD total,IBT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,22.03632962,,
IDA & IBRD total,IBT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,30.03999941,,
IDA & IBRD total,IBT,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,47.1836203,,
IDA & IBRD total,IBT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,52.8163797,,
IDA & IBRD total,IBT,Urban population growth (annual %),SP.URB.GROW,2022,1.501979151,,
IDA blend,IDB,Population density (people per sq. km of land area),EN.POP.DNST,2022,132.6373099,,
IDA blend,IDB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,,,
IDA blend,IDB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,47.28662922,,
IDA blend,IDB,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,52.36698708,,
IDA blend,IDB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,47.63301292,,
IDA blend,IDB,Urban population growth (annual %),SP.URB.GROW,2022,3.103394686,,
IDA only,IDX,Population density (people per sq. km of land area),EN.POP.DNST,2022,59.48907259,,
IDA only,IDX,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,13.26694211,,
IDA only,IDX,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,57.32986121,,
IDA only,IDX,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,64.45490904,,
IDA only,IDX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,35.54509096,,
IDA only,IDX,Urban population growth (annual %),SP.URB.GROW,2022,3.352478807,,
IDA total,IDA,Population density (people per sq. km of land area),EN.POP.DNST,2022,73.69046158,,
IDA total,IDA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,14.9086797,,
IDA total,IDA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,53.04876859,,
IDA total,IDA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,60.23082029,,
IDA total,IDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,39.76917971,,
IDA total,IDA,Urban population growth (annual %),SP.URB.GROW,2022,3.248150232,,
Late-demographic dividend,LTE,Population density (people per sq. km of land area),EN.POP.DNST,2022,52.17935528,,
Late-demographic dividend,LTE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,29.90751055,,
Late-demographic dividend,LTE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,20.6054217,,
Late-demographic dividend,LTE,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,33.42242127,,
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,66.57757873,,
Late-demographic dividend,LTE,Urban population growth (annual %),SP.URB.GROW,2022,0.835041433,,
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,2022,32.56475066,,
Latin America & Caribbean,LCN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,39.15148665,,
Latin America & Caribbean,LCN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,18.92147165,,
Latin America & Caribbean,LCN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,19.172267,,
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,80.827733,,
Latin America & Caribbean,LCN,Urban population growth (annual %),SP.URB.GROW,2022,0.834368974,,
Latin America & Caribbean (excluding high income),LAC,Population density (people per sq. km of land area),EN.POP.DNST,2022,32.69760615,,
Latin America & Caribbean (excluding high income),LAC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,39.07113102,,
Latin America & Caribbean (excluding high income),LAC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,19.62706755,,
Latin America & Caribbean (excluding high income),LAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,19.29564996,,
Latin America & Caribbean (excluding high income),LAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,80.70435004,,
Latin America & Caribbean (excluding high income),LAC,Urban population growth (annual %),SP.URB.GROW,2022,0.857393893,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,2022,32.00294206,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,39.31040542,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,19.06609968,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,19.18047449,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,80.81952551,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population growth (annual %),SP.URB.GROW,2022,0.871000207,,
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,2022,55.67827568,,
Least developed countries: UN classification,LDC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,13.17704864,,
Least developed countries: UN classification,LDC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,59.96067398,,
Least developed countries: UN classification,LDC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,64.74780655,,
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,35.25219345,,
Least developed countries: UN classification,LDC,Urban population growth (annual %),SP.URB.GROW,2022,3.520384017,,
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,2022,84.50497536,,
Low & middle income,LMY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,22.01679505,,
Low & middle income,LMY,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,31.60193628,,
Low & middle income,LMY,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,47.77112983,,
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,52.22887017,,
Low & middle income,LMY,Urban population growth (annual %),SP.URB.GROW,2022,1.578162754,,
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,2022,48.17760214,,
Low income,LIC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,11.80364321,,
Low income,LIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,61.15988208,,
Low income,LIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,66.08837266,,
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,33.91162734,,
Low income,LIC,Urban population growth (annual %),SP.URB.GROW,2022,3.931506038,,
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,2022,150.0128193,,
Lower middle income,LMC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,17.30419721,,
Lower middle income,LMC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,,,
Lower middle income,LMC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,59.20516313,,
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,40.79483687,,
Lower middle income,LMC,Urban population growth (annual %),SP.URB.GROW,2022,2.220869803,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Population density (people per sq. km of land area),EN.POP.DNST,2022,61.89360699,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,22.65627761,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,31.91168832,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,44.8746362,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,55.1253638,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Urban population growth (annual %),SP.URB.GROW,2022,2.463640783,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population density (people per sq. km of land area),EN.POP.DNST,2022,71.23797751,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,19.82757516,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,2022,36.06323652,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,47.83067101,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,52.16932899,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Urban population growth (annual %),SP.URB.GROW,2022,2.183227983,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population density (people per sq. km of land area),EN.POP.DNST,2022,70.77892125,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2022,19.82757516,,
